Creditability,EF1,EF2,EF3,EF4,EF5,EF6,TSC_6EFA
0,1.309661255,-0.89302855,-1.536735047,-0.45295878,-0.547716164,-0.448780395,1
0,-0.821117584,1.451965861,-1.6400212,-0.801609683,1.077995707,0.704064302,3
0,0.949752356,0.440125695,-1.573209116,-0.485023161,-1.820767936,-2.316805608,2
0,0.534934831,0.440601995,-0.938839049,-1.515166837,-3.094562704,-2.108213164,2
0,0.943179378,-1.182239338,-0.776363988,-0.245020134,-0.485477486,-2.575794746,2
0,0.061777509,1.430028665,0.515563025,-0.876851943,-0.615188219,-0.321171231,3
0,0.31361288,-0.975153378,-1.291182806,-0.693996869,0.649951311,0.107694975,1
0,0.137170396,0.647315552,-1.315320008,-0.751116023,-1.122999146,0.786841516,3
0,0.082787891,0.344504469,-0.452930766,-0.201089082,1.070067585,0.712811469,3
0,1.904494568,1.44122619,-0.814803654,0.582086888,-0.432225986,0.831816412,3
0,-0.018821765,1.543919754,-1.706725612,0.346642825,0.851469731,-2.069575183,2
0,0.788427587,0.243425397,-1.506589507,0.657138035,-1.53988857,0.048688571,1
0,0.171085051,-0.411107809,-0.775849556,1.206606008,0.894523267,-0.115343508,1
0,-0.064127297,-1.098953895,-1.051352839,-0.527885931,-2.542974967,0.131919344,1
0,-0.837107503,0.244710927,-1.260593997,-0.970859338,1.357746436,0.532012353,3
0,-0.690168923,1.603745177,-1.569733666,-0.628157814,-0.787738732,0.060465111,3
0,0.018977086,1.430486261,-1.187276598,-0.548877972,-0.261109152,0.259484992,3
0,-1.325707706,1.313506063,-1.749653911,-0.60227134,0.54547415,0.312311118,3
0,1.779047195,0.849863721,-0.514113662,-0.228312318,1.36985479,-0.053733773,3
0,0.527122619,-1.011695505,0.132322496,-0.780260307,-0.958964112,-0.591675169,1
0,-0.181549316,1.423872969,-1.350128541,2.824542512,-1.060397881,-2.573292956,2
0,0.058483843,-0.873668539,-1.840939047,-0.701371308,0.190437991,0.059529597,1
0,-0.645169685,-0.540381632,-1.803682373,-0.812673119,-0.842373917,0.559031656,1
0,-0.257485486,-1.214070541,-1.304264181,-0.485925759,1.126678821,0.154903913,1
0,1.984668463,-0.617606118,1.004725539,-0.14963083,1.18571507,0.533710677,1
0,1.224988257,-0.574913479,0.04692862,-1.136086769,-0.540917388,0.211332782,1
0,1.156269837,-0.921087641,-0.225397704,-1.036782089,0.574352643,-0.062279741,1
